id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
621250700919392356,Concrete Jungle - w/Free Parking & CN Tower View,253725451,Harry,,Waterfront Communities-The Island,43.642779775557194,-79.38077985227288,Entire home/apt,288,2,2,2022-05-28,2,10,59,2,STR-2205-HSRBHL
620413892077142971,Basement studio with separate entrance downtown,180070204,Tommy,,Little Portugal,43.64865742284071,-79.42526827555835,Entire home/apt,52,28,0,,,8,52,0,
621493791873307216,Novel Condo on Yonge & Richmond Downtown Toronto,339842916,Olu,,Church-Yonge Corridor,43.65293549706995,-79.3775167908942,Entire home/apt,165,28,0,,,31,339,0,
621523469692721581,Studio/Cn tower/ Heart of Entertainment District,10352387,Mybnbmanager,,Waterfront Communities-The Island,43.64546563221255,-79.38977905480667,Entire home/apt,243,5,3,2022-05-22,3,12,347,3,STR-2204-JBLHHM
620441318626525804,Studio at downtown Toronto,375200393,Nk,,Bay Street Corridor,43.665177197699464,-79.387945961191,Entire home/apt,203,1,1,2022-05-19,1,7,0,1,Exempt
620445637566683336,"★Bright & Beautiful Studio + Backyard, near Subway",69436228,Fariya,,Dorset Park,43.74998203779942,-79.27114797188553,Entire home/apt,49,28,0,,,1,35,0,
621525293515562915,3 Bedroom Home in the Heart of the West End,457883786,Andrew David,,Little Portugal,43.65189689693025,-79.42641821955496,Entire home/apt,160,30,0,,,1,91,0,
613915002264115659,"Sunlit hidden gem, in Toronto's best neighbourhood",456211568,Pablo,,High Park-Swansea,43.64325336478857,-79.45254282209902,Entire home/apt,220,4,3,2022-05-31,3,1,8,3,STR-2204-FWPVHD
620459430874791050,Comfy Private Unit 2 Bedroom Toronto Free Parking,212888701,Richard,,Wexford/Maryvale,43.76955060170099,-79.30707582703867,Entire home/apt,157,1,0,,,4,78,0,STR-2108-GBHPHD
621560938990601802,Cozy bunkbed in our living room,272046245,Naira,,Wexford/Maryvale,43.744820610174756,-79.30851292775547,Shared room,14,30,0,,,19,326,0,
620483022003398327,Cozy bedroom with private bathroom Hwy401/Keele,265679073,Grace,,Maple Leaf,43.71878763196865,-79.4825667915246,Private room,80,1,2,2022-06-01,2,3,30,2,STR-2011-FWRRVD
621739238386690588,Stylish 3 bedrooms townhouse with patio,60306498,Annie,,Downsview-Roding-CFB,43.73381865747294,-79.47572392992592,Entire home/apt,285,28,0,,,3,165,0,
613936601963261839,Spacious Luxury Suite Toronto Close to Airport,340663333,Joe,,Rustic,43.71286012459787,-79.50624122665253,Entire home/apt,290,1,0,,,4,75,0,STR-2012-HTXVHL
620491688353236211,"Luxurious 2BR-2BATH, Parking, Lake View, Balcony",416677873,Dave,,Waterfront Communities-The Island,43.63870548782789,-79.39833716624824,Entire home/apt,445,28,0,,,39,7,0,STR-2201-GZCXVH
621763775754428502,"Two bedroom unit with Patio, north of high park",3276160,Tracey,,High Park North,43.65717963992634,-79.46616187943474,Entire home/apt,124,7,0,,,1,171,0,STR-2205-HFRBHJ
620494237889196056,MARVELLOUS PRESIDENTIAL LOFT - 5*,36748066,Jess,,Niagara,43.635475746188106,-79.4036959889374,Entire home/apt,160,28,0,,,4,278,0,
621773068582742153,Modern *Million Dollar View* Gym Sauna Parking,437441145,Alain,,Waterfront Communities-The Island,43.642803,-79.380241,Entire home/apt,301,2,2,2022-05-30,2,1,127,2,STR-2201-GXHRVH
621782760033913108,2 BDR Newly Renovated Private Suite in Scarborough,457185798,Shabana,,Kennedy Park,43.72223858254989,-79.26281967709645,Entire home/apt,100,28,0,,,1,123,0,
620502461652360599,Studio at Eaton center,457003907,Tim,,Church-Yonge Corridor,43.65292530354623,-79.37843060947363,Entire home/apt,156,1,7,2022-06-05,7,4,0,7,Exempt
620508785257694931,"Lovely 1BR Condo, Close to CN Tower",416677873,Dave,,Waterfront Communities-The Island,43.64259,-79.38069,Entire home/apt,223,2,0,,,39,32,0,STR-2111-HWYDVL
621826917341538658,Tony05酒吧小屋,328390393,Finny,,Steeles,43.81573884937382,-79.31130007316996,Private room,39,1,8,2022-05-31,8,6,306,8,STR-2011-HDCKVJ
614310113699241554,Lovely 2 bedroom unit in Toronto with free parking,48968109,Gaurav,,Junction Area,43.67871,-79.47345,Entire home/apt,243,5,0,,,1,62,0,STR-2203-FFYHHB
620517249479757985,Executive One Bedroom + Den In Yorkville Toronto,109180103,Ge,,Annex,43.67069656503743,-79.39332387730447,Entire home/apt,274,1,1,2022-05-24,1,19,30,1,STR-2204-GHKBHF
621828443446473657,Comfortable Condo,210597732,Emmanuel,,Humbermede,43.750006689334825,-79.54235697536441,Private room,178,10,0,,,3,267,0,STR-2103-GDXXVF
620536518058722215,Newly renovated 2 bedrooms home with free parking,46006402,Sarah,,Trinity-Bellwoods,43.65078127452151,-79.40694859202343,Entire home/apt,295,1,0,,,1,306,0,STR-2205-HLRBHK
623396382594973953,BREATHTAKING VIEW CONDO/PENTHOUSE/FREEPARKING🚀,418505301,Ash And Sky,,Waterfront Communities-The Island,43.63866,-79.39734,Entire home/apt,607,1,0,,,6,80,0,Exempt
621866340100663027,Tony09静谧之梦,328390393,Finny,,Steeles,43.81544980093014,-79.31092927047439,Private room,41,1,1,2022-05-15,1,6,333,1,STR-2011-HDCKVJ
621882559446260108,Apt 202-1 The Palmerston (Female Dorm),315419363,Palmerston,,Trinity-Bellwoods,43.646862,-79.406479,Shared room,32,1,1,2022-05-17,1,12,298,1,Exempt
621897935475299843,Modern Minimalist | 1 BR | Toronto Liberty Village,87705216,S,,Niagara,43.639858,-79.416695,Entire home/apt,182,29,0,,,1,150,0,
621923032413784189,Apt 202-2 The Palmerston (Female Dorm),315419363,Palmerston,,Trinity-Bellwoods,43.646862,-79.406479,Shared room,31,1,0,,,12,310,0,Exempt
614323168762024100,Spacious 2 Bedroom Downtown Toronto,409310535,Lubna,,Church-Yonge Corridor,43.66400805085792,-79.38311293239006,Entire home/apt,200,28,0,,,1,309,0,
623399045133394586,Private Bedroom Downtown Toronto,317648405,Dan,,Wychwood,43.67234871657565,-79.42664022845722,Private room,54,1,2,2022-06-01,2,2,75,2,STR-2102-FXCRVD
623421370637485693,"Private Unit, Bathroom, Kitchen Downtown Toronto",222012035,John,,North Riverdale,43.66666762939451,-79.35091615992368,Entire home/apt,79,3,3,2022-06-03,3,3,0,3,STR-2107-GCJVHF
623422484754494772,Brand new luxury entire condo near TIFF & CN Tower,45477918,Jing,,Waterfront Communities-The Island,43.646267571352986,-79.39141546673895,Entire home/apt,180,1,2,2022-05-26,2,1,43,2,STR-2205-FTXBHC
623541974835314591,SPACIOUS & LUXURY TOWNHOUSE WITH FREE PARKING,55319551,Amirhossein,,Waterfront Communities-The Island,43.64009264227934,-79.39551951884958,Entire home/apt,556,1,3,2022-05-22,3,13,1,3,Exempt
626300492020383805,Downtown Toronto separate entrance Basement 2BR,259499767,Sue,,Dovercourt-Wallace Emerson-Junction,43.66489417929006,-79.44198765407276,Entire home/apt,127,1,0,,,3,53,0,STR-2112-JBWXVM
621928284481686438,Tony08温馨之屋,328390393,Finny,,Steeles,43.81725,-79.31087,Private room,41,1,2,2022-06-02,2,6,162,2,STR-2011-HDCKVJ
621940642262229617,"Spacious Cozy One Bedroom Unit, Smart TV Toronto",340663333,Joe,,Corso Italia-Davenport,43.67296,-79.44697,Entire home/apt,187,1,2,2022-06-02,2,4,63,2,STR-2109-GWSBHH
623696938766780114,Entire Large 1200sqft executive townhome *backyard,409984114,Jenny,,Niagara,43.64260867598419,-79.40862639088215,Entire home/apt,230,28,0,,,1,98,0,
621972489652439979,Stunning high rise in Downtown Toronto (CN Tower),191905384,Sunit,,Waterfront Communities-The Island,43.64323212838454,-79.38239569499261,Private room,99,1,0,,,1,136,0,STR-2205-HGVVHJ
623706197770312540,"Lovely 1+1 Bedroom, CN Tower View, w free parking",37358252,Monique,,Waterfront Communities-The Island,43.63656771757767,-79.39709074934795,Entire home/apt,229,28,0,,,1,283,0,
621974554101995030,Apt 202 The Palmerston (Female Dorm),315419363,Palmerston,,Trinity-Bellwoods,43.646862,-79.406479,Shared room,31,1,1,2022-05-22,1,12,298,1,Exempt
623720241986740296,Penthouse Hart,458387200,Jeffrey,,Church-Yonge Corridor,43.666970422287086,-79.38181392664472,Entire home/apt,179,90,0,,,1,347,0,
621975368166144139,Apt 202-4 The Palmerston (Female Dorm),315419363,Palmerston,,Trinity-Bellwoods,43.646862,-79.406479,Shared room,31,1,0,,,12,323,0,Exempt
626412174743107147,🌽🥬Lake View Downtown Toronto luxury Condo,134933529,Jean,,Waterfront Communities-The Island,43.64170730390433,-79.38262030701826,Entire home/apt,215,1,2,2022-05-30,2,20,300,2,STR-2201-FXYDVD
626596307497352094,Spacious Room with Attached Bathroom Toronto,260610531,Jason,,South Riverdale,43.665515841590015,-79.34784948584414,Private room,63,2,0,,,4,3,0,STR-2011-FXBDVD
623730253258020184,Spacious & Vibrant upstairs apartment,312912183,Danny,,Corso Italia-Davenport,43.67247729895567,-79.44563147089441,Entire home/apt,102,2,7,2022-05-29,7,1,48,7,STR-2203-JFGPHM
621985095763058350,Comfy Bedroom Private Bathroom Downtown Toronto,268420754,Jay,,Kensington-Chinatown,43.65141623208359,-79.39923666885743,Entire home/apt,65,1,1,2022-05-26,1,5,61,1,STR-2106-FYTDVD
623735659493053153,"Private Cosy Brand New 1BR Suit, North York",66899257,Kerry,,Newtonbrook West,43.78436531431272,-79.44407173736153,Entire home/apt,84,1,6,2022-06-01,6,1,331,6,STR-2205-GRKBHG
621996002948635241,Marvel Inspired Studio Apartment Downtown Toronto,273649187,Mike,,Kensington-Chinatown,43.65361993945403,-79.39811501862731,Entire home/apt,102,1,2,2022-06-05,2,4,72,2,STR-2012-FDTBHB
623766843542624425,Comfy Downtown Oasis •1BR •GYM •WFH-ready •Parking,269243315,Alec And Lily,,Waterfront Communities-The Island,43.644001,-79.401543,Entire home/apt,241,3,4,2022-05-31,4,61,59,4,STR-2204-JGTPHM
626630012907338476,A Huge view of Lake in Downtown TO w/parking Gym,381707362,Kelly,,Niagara,43.637751475773534,-79.40664381754189,Entire home/apt,799,1,0,,,9,348,0,STR-2010-HQPDPK
623774535550997733,Midtown 1 BDRM with incredible view & parking,846505,Julie,,Casa Loma,43.68225387076827,-79.41692245215182,Entire home/apt,260,7,1,2022-05-31,1,46,77,1,STR-2205-GSRBHG
622008759966782902,Private Bed/Bath DowntownTO TrinityBellwoods,294919266,Ru,,Trinity-Bellwoods,43.65252112720438,-79.41072797156106,Private room,70,1,0,,,2,61,0,STR-2105-JBPKVM
623776430259936493,Charming Large Oak Room (Queen) on Davenport,136169533,Laurie,,Dovercourt-Wallace Emerson-Junction,43.67248882887263,-79.43877230409042,Private room,58,28,0,,,11,302,0,
623817917769862669,Your home away from home 4 bedrooms 3.5 washrooms,223855077,Ali,,Junction Area,43.67158661499386,-79.47491706261177,Entire home/apt,420,5,1,2022-05-20,1,4,108,1,STR-2204-FXXBHD
622048785857533379,Comfy Bedroom Private Bath SmartTV DowntownToronto,372316210,Ben,,Kensington-Chinatown,43.65313577283096,-79.40247571279632,Private room,64,1,1,2022-06-01,1,5,59,1,STR-2012-GGXRVF
623952344010167708,Stylish condo in the heart of the city,13850608,Loren,,Waterfront Communities-The Island,43.64434904094448,-79.39916260811803,Entire home/apt,210,1,3,2022-05-29,3,2,334,3,STR-2204-GTTPHH
622309543103544874,Private cozy spacious room in Toronto near TTC,272046245,Naira,,Wexford/Maryvale,43.74506522143256,-79.30835077151951,Private room,25,30,0,,,19,230,0,
624020262387332666,Quiet one bedroom overlooking the Golf course,458474659,Benjamin,,Kingsview Village-The Westway,43.703446011733334,-79.54815990815119,Private room,51,1,3,2022-05-29,3,1,335,3,STR-2205-GMGPHG
622366923627346121,Amazing centrally located cozy Annex Suite.,95278936,Liam,,Annex,43.667579917960026,-79.40661284865709,Entire home/apt,54,28,0,,,2,296,0,
626678436820613646,Artist's home with double sided fireplace & garden,275251866,Pam,,Stonegate-Queensway,43.63690872408843,-79.509591138578,Entire home/apt,68,7,0,,,1,26,0,STR-2205-GSTPHG
626715809251085774,Private Room in Mature Toronto Neighbourhood,70414970,Brandon,,Lawrence Park South,43.719917,-79.400719,Private room,60,4,0,,,1,333,0,STR-2205-HWVVHL
626844153632714586,Cheerful 1 bdrm walkout guest suite - Beaches,263077004,Ali,,The Beaches,43.67652809223279,-79.28378819280641,Private room,108,2,4,2022-06-02,4,2,194,4,STR-2205-GRHVHG
624046366827311319,Breathtaking-View Condo in historic Corktown,3348335,Joseph,,Moss Park,43.656982,-79.355377,Entire home/apt,203,31,0,,,1,58,0,
622389356705718967,The Best Suite in Yorkville Yet,152457737,Asam,,Annex,43.670992994372654,-79.38900794061806,Entire home/apt,300,28,0,,,3,307,0,
622440511057981839,Comfy small private room on Bloor street west,279789408,Suliman,,Runnymede-Bloor West Village,43.651146,-79.477264,Private room,120,1,0,,,4,353,0,Exempt
624046827024568388,"Large Private Bedroom, Downtown Toronto",338011652,Ken,,Trinity-Bellwoods,43.65199734091405,-79.41047822671213,Private room,59,1,1,2022-05-29,1,4,64,1,STR-2011-GXHDVH
622440559906478836,Comfy small private rooms in bloor west,279789408,Suliman,,Runnymede-Bloor West Village,43.651146,-79.477264,Private room,120,1,3,2022-05-22,3,4,358,3,Exempt
624064131181565422,3rd floor Attic Comfortable Room@ Downtown Toronto,220643720,Mai,,Trinity-Bellwoods,43.64874677776446,-79.41990320370425,Private room,65,1,0,,,3,60,0,STR-2202-GDZKVF
622450588239021770,Comfy small private room on Bloor street west,279789408,Suliman,,Runnymede-Bloor West Village,43.651146,-79.477264,Private room,120,1,1,2022-05-21,1,4,361,1,Exempt
622452442282045617,Comfy small private room on Bloor street west,279789408,Suliman,,Runnymede-Bloor West Village,43.652201886698165,-79.47752510075166,Private room,120,1,2,2022-05-15,2,4,355,2,Exempt
622492868694037723,Comfy & Cozy Private Suite in the Heart of Toronto,417519059,Jessica,,Annex,43.67235,-79.40983,Entire home/apt,105,28,0,,,1,174,0,
626845219795040212,Marble✨ Private Studio in North Toronto w/ Laundry,21296144,Donna,,Humber Summit,43.756385063360064,-79.57280621162406,Private room,107,1,3,2022-05-31,3,4,33,3,STR-2204-HXVVHL
624078468273015318,Private Room in Quiet Apartment,17647869,Chris,,Mount Pleasant East,43.71043,-79.3854,Private room,50,5,0,,,1,23,0,STR-2205-FFSHHB
624091699821830301,Heart of Downtown TO Cozy Private Studio Apartment,342073057,Anthony,,Kensington-Chinatown,43.65487743266479,-79.40202364767705,Entire home/apt,97,1,2,2022-06-04,2,6,62,2,STR-2106-FYTDVD
626932742700564759,Sunny and cozy studio in the heart of Toronto,115815109,Gabriela,,North St.James Town,43.669491,-79.37326,Entire home/apt,170,3,0,,,1,116,0,STR-2205-JCYKVM
622528719133372823,Executive 2BD/2BTH CN Tower View,457307359,Ebi,,Waterfront Communities-The Island,43.64453947573998,-79.39059660676699,Entire home/apt,547,2,1,2022-05-15,1,2,7,1,STR-2204-FZBVHD
624098625790173234,Super Cozy Private Apartment Downtown TO Smart TV,342073057,Anthony,,Kensington-Chinatown,43.65327,-79.40198,Entire home/apt,97,1,3,2022-06-02,3,6,62,3,STR-2012-GTFXVH
624105364819264129,Spacious Studio Apartment Downtown Toronto SmartTV,342073057,Anthony,,Kensington-Chinatown,43.65318831694469,-79.40238090606925,Entire home/apt,107,1,2,2022-06-03,2,6,59,2,STR-2012-FDTBHB
622617101882873258,Toronto- Bright Newly renovated walkout Basement,265441693,Mai,,Rouge,43.817272901097816,-79.2258144901444,Entire home/apt,113,1,0,,,3,65,0,STR-2109-FHJVHB
622631758629835158,Lovely 1-Bedroom Rental Unit in Toronto,124341724,Derek,,Mount Dennis,43.68585036527767,-79.49130839395126,Entire home/apt,94,28,0,,,2,283,0,
622663449618105260,2nd floor cozy private bedroom @ Trinity Bell Wood,223578376,Lee,,Trinity-Bellwoods,43.646548648939365,-79.41519963041937,Private room,65,1,0,,,6,59,0,STR-2009-HSDPBL
626950631327325748,Private Apartment 5star Downtown Toronto Location,242146894,Nick,,Kensington-Chinatown,43.653598251129864,-79.40419103231969,Entire home/apt,81,1,0,,,6,56,0,STR-2104-FGWRVB
624117953391219498,Private Bedroom KensingtonMarket Downtown Toronto,342074880,Allen,,University,43.65781720544997,-79.40126078931101,Private room,54,1,1,2022-05-31,1,5,69,1,STR-2012-GVPHHH
626959718774070251,Spacious 3 Bedroom Apartment Heat of Downtown TO,242146894,Nick,,Kensington-Chinatown,43.65521750436407,-79.40219873432021,Entire home/apt,136,1,1,2022-05-26,1,6,46,1,STR-2012-GTDVHH
624123327555562850,Comfy Spacious Private Two Bedroom Unit DowntownTO,342074880,Allen,,University,43.65787,-79.40108,Entire home/apt,123,1,1,2022-06-03,1,5,17,1,STR-2106-FYTDVD
622667209048155257,Brand New 2-Bed 2-Bath Condo Yonge/Eglinton Subway,417718975,Michael,,Mount Pleasant West,43.70972113638585,-79.3945468124736,Entire home/apt,239,28,0,,,2,208,0,
624147382668258858,Cozy Bedroom Private Bathroom TV Downtown Toronto,372316210,Ben,,Kensington-Chinatown,43.65353168908866,-79.40246743756171,Private room,59,1,0,,,5,75,0,STR-2010-HKPDVK
624160865838717536,2 Bedroom Suite near Dundas Square,4356799,T.,,Moss Park,43.658042747573916,-79.37472041075746,Entire home/apt,180,6,0,,,15,54,0,Exempt
624166278982557756,🇨🇦Ultra Central Downtown Luxurious Sdudio,134933529,Jean,,Waterfront Communities-The Island,43.64802959870434,-79.39183311981444,Entire home/apt,213,1,1,2022-05-15,1,20,306,1,STR-2205-HKZPHK
622697141656830899,Cozy private room in Toronto near TTC/subway/bus,272046245,Naira,,Wexford/Maryvale,43.74651109955281,-79.3087864523622,Private room,21,30,0,,,19,268,0,
622950756020228057,Warm private room in Main Floor @ Downtown Toronto,270608788,Mai,,Trinity-Bellwoods,43.64679194306634,-79.42031339760409,Private room,65,1,0,,,3,62,0,STR-2106-HSCRVL
626960982357377664,Affordable 2 bedroom place in Toronto,433375754,Zhi Hua,,University,43.66382037266414,-79.40901316428139,Entire home/apt,109,28,0,,,1,312,0,
626981960133967252,Furnished Chic studio unit✦ CN Tower View✦ Balcony,269243315,Alec And Lily,,Waterfront Communities-The Island,43.641796,-79.381432,Entire home/apt,305,2,1,2022-05-30,1,61,65,1,STR-2102-GCPKVF
626992373955492295,Single Private bedroom on Hwy401/Keele,265679073,Grace,,Maple Leaf,43.72103542176978,-79.48258278190528,Private room,44,1,1,2022-05-25,1,3,41,1,STR-2011-FWRRVD
624175431584183547,Luxury 2bd/2bath condo with 2 underground parkings,428603582,Abdul,,Agincourt South-Malvern West,43.785566709609895,-79.28821985463262,Entire home/apt,164,3,3,2022-06-02,3,1,297,3,STR-2205-FQFHHC
627002966643871032,Bright room with private bathroom on Hwy401/Keele,265679073,Grace,,Maple Leaf,43.72101,-79.48211,Private room,60,1,1,2022-06-02,1,3,29,1,STR-2011-FWRRVD
624215012136150615,Reve - Elegant Penthouse Suite,4356799,T.,,Waterfront Communities-The Island,43.642510833719996,-79.40025236474096,Entire home/apt,463,1,0,,,15,153,0,Exempt
627011314944085185,Private Studio Unit Smart TV Downtown Toronto,268420754,Jay,,Kensington-Chinatown,43.6535,-79.39833,Entire home/apt,86,1,0,,,5,67,0,STR-2012-GTFXVH
627015941826380208,Sunny Brightly Private Mater room+ Own bathroom,265441693,Mai,,Trinity-Bellwoods,43.646875510610734,-79.42161169040773,Private room,79,1,0,,,3,45,0,STR-2112-FMPRVC
622976343718639782,225 Willowdale AveF1,218085226,老板,,Willowdale East,43.769585,-79.401588,Private room,80,28,0,,,1,320,0,
623079268814550061,Cheerful 2-Bedroom Bungalow with outdoor space,61249186,Zizzou,,Ionview,43.73571372505445,-79.27652098023206,Entire home/apt,132,28,0,,,2,339,0,
624424256157607928,Detached home in the Beach area,361988884,Sanna,,Birchcliffe-Cliffside,43.68626380045657,-79.28613793010629,Entire home/apt,128,28,0,,,1,337,0,
623082152764796272,PANORAMIC VIEWS•CN TOWER•WATER•,60144392,AMG Luxe,,Waterfront Communities-The Island,43.64271824500157,-79.38177105280045,Entire home/apt,325,2,1,2022-05-22,1,11,242,1,STR-2111-GQYDVG
627033284941575884,Prime Location Heart of Downtown Private Apartment,273649187,Mike,,Kensington-Chinatown,43.65150804778625,-79.39945574965166,Entire home/apt,102,1,0,,,4,58,0,STR-2010-HKPDVK
